timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path
20260326T145129Z,aril,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,0.9999626642771804,0.031993396744897575,0.13389803908711714,0.9820143884892086,0.982632858107782,0.9816065520967044,0.9818822930983372,0.9825360402082155,0.9820143884892086,0.982042361502503,0.9820143884892086,0.9820143884892086,0.9820143884892086,0.9816065520967044,163750,82118,81632,0.20302814900060184,0.7303170827359778,67.67604966686729,1369.2682584579734,4310.952234144992,14.64332307400764,4334.114432111994,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260326T145129Z_aril/model.pt
20260326T160344Z,har-1,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.010323477975368776,0.009767146905263265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,203556,102020,101536,0.6255492460040841,0.4344091986139473,52.129103833673675,2301.977037297234,16928.19758008499,58.52436163899256,17009.406634112995,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260326T160344Z_har-1/model.pt
20260326T204713Z,har-3,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.020964203723188905,0.038615218846753424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,320357,160421,159936,0.3840016739850398,1.5933679418466382,192.0008369925199,627.6014307411301,9558.70228322901,35.68600844501634,9689.183900819015,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260326T204713Z_har-3/model.pt
20260326T232842Z,signfi,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.021392220232527622,0.07561140604641127,0.9945652173913043,0.9930278884462151,0.9926958831341302,0.9921836463669134,0.9941123188405797,0.9945652173913043,0.9935645272601796,0.9945652173913043,0.9945652173913043,0.9945652173913043,0.9926958831341302,210484,105620,104864,0.3522916510119103,0.638209512702736,70.45833020238206,1566.883570514528,7756.057947229012,27.813278574991273,7826.017466082994,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260326T232842Z_signfi/model.pt
20260327T142902Z,aril,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.030022709656021645,0.12507836488511065,0.9820143884892086,0.9827806122448979,0.9814276485788115,0.9816570968457631,0.9826827313659277,0.9820143884892086,0.9819132360566843,0.9820143884892086,0.9820143884892086,0.9820143884892086,0.9814276485788115,57826,57826,0,0.1934517789632082,0.6958697085007489,64.4839263210694,1437.0506256904036,4195.7779328740435,419.3991270030383,0.9,0.7,10,0.0001,4615.177059877082,13.964155680965632,4635.615353947971,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260327T142902Z_aril/model.pt
20260327T154618Z,har-1,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.00905119598524093,0.009430729877203703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71737,71737,0,0.6183177459752187,0.42938732359390186,51.52647883126823,2328.8996788031914,17410.283776593045,1744.5799923159648,0.9,0.7,10,0.0001,19154.86376890901,57.751788100926206,19235.585140278097,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260327T154618Z_har-1/model.pt
20260327T210654Z,har-3,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.047810671975215276,0.06319855768774554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112795,112795,0,0.38975651597138494,1.6172469542381118,194.87825798569247,618.3347554802488,9659.72405995999,969.4472347289557,0.9,0.7,10,0.0001,10629.171294688946,36.12923679803498,10764.809379070997,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260327T210654Z_har-3/model.pt
20260328T000619Z,signfi,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.023404601050518618,0.11202603535375734,0.9855072463768116,0.9802371541501976,0.9782608695652174,0.9766404873124241,0.9927536231884058,0.9855072463768116,0.9867102704059225,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9860557768924303,74223,74223,0,0.35617614607326686,0.6452466414370777,71.23522921465337,1549.7949710715645,8089.035111527075,802.0336056499509,0.9,0.7,10,0.0001,8891.068717177026,26.87718683294952,8958.870789972018,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260328T000619Z_signfi/model.pt
