timestamp_utc,dataset,model,seed,device,epochs,final_train_accuracy,final_train_loss,validation_loss,validation_accuracy,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,micro_precision,micro_recall,micro_f1,balanced_accuracy,total_parameters,trainable_parameters,non_trainable_parameters,inference_forward_time_s,inference_latency_ms_per_sample,inference_latency_ms_per_batch,inference_throughput_samples_per_s,pre_training_time_s,fine_tuning_time_s,pruning_s,pruning_k,finetune_epochs,finetune_lr,training_time_s,evaluation_time_s,total_runtime_s,checkpoint_path
20260327T210654Z,har-3,prunedAttentionGRU,42,Tesla V100S-PCIE-32GB,100,1.0,0.047810671975215276,0.06319855768774554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,112795,112795,0,0.38975651597138494,1.6172469542381118,194.87825798569247,618.3347554802488,9659.72405995999,969.4472347289557,0.9,0.7,10,0.0001,10629.171294688946,36.12923679803498,10764.809379070997,/gpfs/workdir/balazsk/prunedAttentionGRU/results/training_jobs/20260327T210654Z_har-3/model.pt
